Image_ID,Label,cn_caption,en_caption,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23e.jpg,Macular diseases,"宸︾溂榛勬枒鏂扮敓琛€绠¤啘鑽墿娌荤枟鍓嶅悗銆俶涓鸿嵂鐗╂不鐤?涓湀鍚庡乏鐪艰嚜鍙戣崸鍏夊儚锛孋NV澶勫凡绾ょ淮鍖栫潃鏌撹崸鍏夈€?""Before and after drug treatment of macular neovascular membrane in the left eye. m shows the spontaneous fluorescence image of the left eye after 6 months of drug treatment"," and the CNV has been fibrillated and stained with fluorescence.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23f.jpg,Macular diseases,"宸︾溂榛勬枒鏂扮敓琛€绠¤啘鑽墿娌荤枟鍓嶅悗銆俷涓鸿嵂鐗╂不鐤?2涓湀鍚庡乏鐪艰嚜鍙戣崸鍏夊儚锛孋NV澶勫凡绾ょ淮鍖栵紝鐥呭彉绋冲畾涓?涓湀鏃剁浉浼笺€?""Left eye macular neovascular membrane before and after drug treatment. n is the spontaneous fluorescence image of the left eye after 12 months of drug treatment"," which had fibrosis at the CNV and the lesion was stable similar to that at 6 months.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23h.jpg,Macular diseases,"宸︾溂榛勬枒鏂扮敓琛€绠¤啘鑽墿娌荤枟鍓嶅悗銆俹涓鸿嵂鐗╂不鐤?2涓湀鍚庡乏鐪糉A鍍?.49鍒嗛挓锛孋NV澶勭槩鐥曠潃鏌擄紝涓?涓湀鏃剁浉浼笺€?""Left eye macular neovascular membrane before and after medication. o shows the left eye FA like 9.49 minutes after 12 months of medication", with scar staining at the CNV," similar to that at 6 months.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23i.jpg,Macular diseases,"宸︾溂榛勬枒鏂扮敓琛€绠¤啘鑽墿娌荤枟鍓嶅悗銆俻涓鸿嵂鐗╂不鐤?5涓湀鍚庡乏鐪糉A鍍?.49鍒嗛挓锛屼笌鍓嶅儚姣旀棤鍙樺寲銆侲TDRS琛ㄦ鏌ュ乏鐪艰鍔涜繘姝ヨ嚦85涓瓧姣嶃€?""Before and after drug treatment of macular neovascular membrane in the left eye. p is the FA image of 9.49 minutes in the left eye after 15 months of drug treatment"," with no change compared to the previous image. p is the progression of visual acuity in the left eye to 85 letters on the ETDRS chart.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23j.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俠涓哄乏鐪糉A鍍?.44绉掞紝榛勬枒鐥呭彉鍛堜笉鍧囧寑鑽у厜锛屽嚭琛€閬斀鑽у厜銆?""Age-related macular degeneration in the left eye. b For the left eye FA image of 0.44 seconds"," the macular lesion shows uneven fluorescence with hemorrhages obscuring the fluorescence.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23k.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俢涓哄乏鐪糉A鍍?.55鍒嗛挓锛岄粍鏂戠梾鍙樹腑蹇冨憟楂樿崸鍏夛紝澶栧洿涓€澶у崐鐜姸鑽у厜锛岄伄钄借崸鍏夎寖鍥磋灏忋€?""Age-related macular degeneration in the left eye. c is a left eye FA image of 5.55 minutes", with hyperfluorescence in the center of the macular lesion and a large peripheral halo of ring fluorescence," with a small area of masked fluorescence seen.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23m.jpg,Macular diseases,宸︾溂鑰佸勾榛勬枒鍙樻€с€俤涓哄乏鐪糏CGA鍍?.22鍒嗛挓锛岄粍鏂戠梾鍙樺湪浣庤儗鏅笅鍙涓嶅潎鍖€鑽у厜,"Age-related macular degeneration in the left eye. d is an ICGA image of the left eye at 5.22 minutes, and the macular lesion is seen to fluoresce inhomogeneously on a low background.",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23n.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俥涓哄乏鐪糏CGA鍍?5.56鍒嗛挓锛岄粍鏂戠梾鍙樿崸鍏夎緝鍓嶇◢鏈夊寮恒€?""Age-related macular degeneration in the left eye. e is an ICGA image of the left eye at 25.56 minutes"," with slightly enhanced fluorescence of the macular lesion compared to the previous one.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23o.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俧涓哄乏鐪艰嵂鐗╂不鐤?涓湀鍚庤嚜鍙戣崸鍏夊儚锛孋NV澶勬樉鑷彂鑽у厜锛屽嚭琛€澶勪笉鏄捐崸鍏夈€?""Age-related macular degeneration in the left eye. f is an autofluorescence image of the left eye after 1 month of drug treatment"," showing autofluorescence at the CNV and no fluorescence at the hemorrhage.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-23p.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俬涓哄乏鐪艰嵂鐗╂不鐤?涓湀鍚嶧A鍍?.42绉掞紝鐥呭彉澶勪綆鑽у厜鑳屾櫙涓嬶紝涓績鏄捐绠℃牱鑽у厜锛屽懆鍥存湁鑽у厜鍦堛€?""Age-related macular degeneration in the left eye. h is a FA image of 0.42 seconds after 3 months of medication in the left eye"," with vasculature-like fluorescence in the center surrounded by a fluorescent ring on a hypofluorescent background at the lesion.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24b.jpg,Macular diseases,宸︾溂鑰佸勾榛勬枒鍙樻€с€俰涓哄乏鐪艰嵂鐗╂不鐤?涓湀鍚嶧A鍍?.04鍒嗛挓锛岀梾鍙樹腑蹇冮儴鍒嗚崸鍏夋笚婕忋€?Age-related macular degeneration in the left eye. i is a FA image of 5.04 minutes after 3 months of drug treatment in the left eye with partial fluorescence leakage from the center of the lesion.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24c.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俲涓哄乏鐪艰嵂鐗╂不鐤?涓湀鍚嶪CGA鍍?5.25鍒嗛挓锛岀梾鍙樺湪浣庤儗鏅崸鍏変笅锛屼腑蹇冩樉娣¤崸鍏夛紝杈冩不鐤楀墠娓楁紡鍑忚交銆?""Age-related macular degeneration in the left eye. j is an ICGA image of the left eye at 25.25 minutes after 3 months of medication", with the lesion showing pale fluorescence in the center under low background fluorescence," and reduced leakage compared to pre-treatment.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24d.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俵涓哄乏鐪艰嵂鐗╂不鐤?涓湀鍚庤嚜鍙戣崸鍏夊儚锛岀梾鍙樹腑蹇冭嚧瀵嗙槩鐥曞涓嶆樉鑽у厜锛屽懆鍥寸幆鐘惰崸鍏夈€?""Age-related macular degeneration in the left eye. l shows a spontaneous fluorescence image of the left eye after 6 months of drug therapy"," with no fluorescence at the dense scar in the center of the lesion and circumferential fluorescence around it.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24e.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俷涓哄乏鐪艰嵂鐗╂不鐤?5涓湀鍚嶧A鍍?0.31鍒嗛挓锛岀梾鍙樹腑蹇冨憟楂樿崸鍏夌潃鏌擄紝鑷?6鍒嗛挓浜︿笉鎵╁ぇ銆傚鍥磋崸鍏夋櫄鏈熺◢閫€琛屻€?""Age-related macular degeneration in the left eye. n is a FA image of 10.31 minutes after 15 months of drug treatment in the left eye", with hyperfluorescence staining in the center of the lesion," which did not expand by 26 minutes. Peripheral fluorescence was slightly regressed late.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24f.jpg,Macular diseases,"宸︾溂鑰佸勾榛勬枒鍙樻€с€俹涓哄乏鐪艰嵂鐗╂不鐤?5涓湀鍚嶪CGA鍍?6.36鍒嗛挓锛岀梾鍙樺鍛堜綆鑽у厜锛屽叾涓殣瑙佹贰鑽у厜銆?""Age-related macular degeneration in the left eye. o is an ICGA image of 26.36 minutes after 15 months of medication in the left eye", with hypofluorescence at the lesion," in which faint fluorescence is hidden.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24h.jpg,Macular diseases,鍙岀溂瑙嗙綉鑶滆绠＄槫鏍峰鐢熴€俢涓哄乏鐪糉FA鍍忥紝,Hemangiomatous proliferation of the retina in both eyes. c is the FFA image of the left eye.,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24i.jpg,Macular diseases,鍙岀溂瑙嗙綉鑶滆绠＄槫鏍峰鐢熴€俤涓哄乏鐪糏CGA鍍忥紝榛勬枒閮ㄦ敼鍙樹笌FFA鍍忕浉浼笺€傞珮鑽у厜鍖轰腑涔熷彲瑙佸埌楂樿崸鍏夌偣銆?Angiomatous proliferation of the retina in both eyes. d is an ICGA image of the left eye with macular changes similar to the FFA image. Hyperfluorescent spots are also seen in the hyperfluorescent areas.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24j.jpg,Macular diseases,"宸︾溂鐜荤拑浣撳嚭琛€琛岀幓鐠冧綋鍒囬櫎鏈悗FFA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戦涓婃柟缁嗗皬楂樿崸鍏夌偣锛屽嵆娓楁紡鐐广€?""FFA image of the left eye after vitrectomy for vitreous hemorrhage. a Early stage of FFA", with tiny hyperfluorescent spots above the temporal aspect of the macula, i.e.," leakage spots.""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24l.jpg,Macular diseases,宸︾溂鐜荤拑浣撳嚭琛€琛岀幓鐠冧綋鍒囬櫎鏈悗FFA鍍忋€俠涓篎FA涓湡锛屾笚婕忕偣娓愭墿澶с€?FFA image after vitrectomy for vitreous hemorrhage in the left eye. b is a mid FFA with a progressive widening of the leakage point.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24n.jpg,Macular diseases,宸︾溂鐜荤拑浣撳嚭琛€琛岀幓鐠冧綋鍒囬櫎鏈悗FFA鍍忋€俢涓篎FA鏅氭湡锛屾笚婕忕偣鎵╁ぇ鑷?/4PD澶у皬锛屽苟瑙佽缃戣啘鑴辩鍖烘湁鑽у厜绉瓨銆?FFA image after vitrectomy for vitreous hemorrhage in the left eye. c Late stage of FFA with an enlarged leakage point to the size of 1/4 PD and fluorescence accumulation in the retinal detachment area was seen.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-02-24o.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙楩FA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戜腑蹇冨嚬缁嗗皬楂樿崸鍏夌偣銆?FFA image of central plasma choroidal retinopathy in the right eye. a Early stage of FFA with tiny hyperfluorescent dots in the macular central recess.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-03-01c.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙楩FA鍍忋€俠涓篎FA鏅氭湡锛岄珮鑽у厜鐐瑰憟铇戣弴褰㈡墿澶с€?FFA image of central plasma choroidal retinopathy in the right eye. b Late stage FFA with mushroom-shaped enlargement of the hyperfluorescent spot.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure10-03-01d.jpg,Macular diseases,"鍙崇溂涓祮浼存湁娉＄姸瑙嗙綉鑶滆劚绂籉FA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戦渚у彲瑙佺粏灏忛珮鑽у厜鐐广€?""FFA image of the right eye with vesicular retinal detachment in the middle plasma. a Early stage of FFA"," with tiny hyperfluorescent spots visible on the temporal side of the macula.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-02a.jpg,Macular diseases,鍙崇溂涓祮浼存湁娉＄姸瑙嗙綉鑶滆劚绂籉FA鍍忋€俠涓篎FA鏅氭湡锛岄珮鑽у厜鐐规墿澶э紝瑙嗙綉鑶滆劚绂诲尯鍐呭彲瑙佽崸鍏夌Н瀛樸€?FFA image of the right eye with vesicular retinal detachment in the middle plasma. b Late stage of FFA with enlarged hyperfluorescent spots and visible fluorescence accumulation within the retinal detachment area.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-02b.jpg,Macular diseases,"鍙崇溂涓祮浼存湁娉＄姸瑙嗙綉鑶滆劚绂诲拰鑹茬礌涓婄毊鑴辩锛圥ED锛塅FA鍍忋€俛涓烘棭鏈燂紝榛勬枒涓績鍑逛笂鏂癸紝琛€绠″紦澶勫彲瑙佷竴娓楁紡鐐硅繀閫熸墿澶ф垚鏉＄姸銆傞粍鏂戦涓婄害2PD澶勫彲瑙佷竴鍦嗗舰楂樿崸鍏夋枒锛屽叾琛ㄩ潰鏈変綆鑽у厜鐐癸紙鑹茬礌锛夈€?""FFA image of the right eye with vesicular retinal detachment and pigment epithelial detachment (PED) in the middle plasma. a For the early stage", a leakage spot is visible above the macular central pucker," at the vascular arch rapidly enlarging into a strip. A round hyperfluorescent spot with hypofluorescent dots (pigment) on its surface is seen approximately 2 PD superior to the temporal aspect of the macula.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-02c.jpg,Macular diseases,"鍙崇溂涓祮浼存湁娉＄姸瑙嗙綉鑶滆劚绂诲拰鑹茬礌涓婄毊鑴辩锛圥ED锛塅FA鍍忋€俠涓烘櫄鏈燂紝娓楁紡鐐瑰憟浼炵姸鎵╁ぇ銆傞粍鏂戦涓婇珮鑽у厜鏂戣竟鐣屼笉娓咃紙PED锛夈€?""FFA image of the right eye with vesicular retinal detachment and pigment epithelial detachment (PED) in the middle plasma. b is advanced"," with an umbrella-like enlargement of the leakage point. The border of the macular supratemporal hyperfluorescent spot is indistinct (PED).""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-04a.jpg,Macular diseases,"鍙崇溂涓祮锛堢缁忎笂鐨劚绂诲悎骞惰壊绱犱笂鐨劚绂伙級FFA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戜腑蹇冨嚬棰炰晶姗橀粍鑹插渾褰㈢梾鐏剁浉搴斿尯鍙涓€杈圭晫娓呮鐨勯珮鑽у厜鏂戯紝鍏朵笅缂樺強棰炰笂1PD澶勫悇瑙佷竴缁嗗皬楂樿崸鍏夌偣銆?""FFA image of the middle plasma (neuroepithelial detachment combined with pigment epithelial detachment) of the right eye. a In the early stage of FFA", a well-defined hyperfluorescent spot is seen in the corresponding area of the temporal side of the macular central sulcus in the corresponding area of the orange round lesion," and a tiny hyperfluorescent spot is seen in each of the inferior margins of the spot and at the supratemporal 1PD.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-04b.jpg,Macular diseases,"宸︾溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙楩FA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戞棤琛€绠″尯棰炰笂缂樺彲瑙佷竴缁嗗皬楂樿崸鍏夌偣銆?""FFA image of central plasma choroidal retinopathy in the left eye. a Early stage of FFA", with a tiny hyperfluorescent spot visible at the superior temporal margin of the macular avascular area. b Early stage of FFA," with a tiny hyperfluorescent spot visible at the superior temporal margin of the macular avascular area.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-06a.jpg,Macular diseases,宸︾溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙楩FA鍍忋€俠涓篎FA鏅氭湡锛岄珮鑽у厜鐐圭暐寰墿澶у寮恒€?FFA image of central plasma choroidal retinopathy in the left eye. b Late stage of FFA with slightly enlarged and enhanced hyperfluorescent spots.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-06b.jpg,Macular diseases,鍙崇溂涓祮浼存湁瑙嗙綉鑶滀笅娌夌潃鐗〧FA鍍忋€俛涓篎FA鏃╂湡锛岄粍鏂戜腑蹇冨嚬涓婃柟鍙楂樿崸鍏夌偣銆?FFA image of the right eye with subretinal deposits in the middle plasma. a Early stage of FFA with a hyperfluorescent spot visible above the macular center pits. b Early stage of FFA with a hyperfluorescent spot visible above the macular center pits.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-08a.jpg,Macular diseases,鍙崇溂涓祮浼存湁瑙嗙綉鑶滀笅娌夌潃鐗〧FA鍍忋€俠涓篎FA鏅氭湡锛岄珮鑽у厜鐐规笎鍛堝ⅷ娓嶆牱鎵╁ぇ銆?FFA image of the right eye with subretinal deposits in the middle plasma. b Late stage FFA with a hyperfluorescent spot that gradually enlarges as an ink stain.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-08b.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙樼溂搴曢€犲奖鍍忋€俛涓篎FA鍍忥紝榛勬枒鍖哄彲瑙佸涓珮鑽у厜鐐癸紝涓嬫柟琛€绠″紦澶勫彲瑙佺墖鐘堕珮鑽у厜鐏讹紝绾?PD澶у皬锛岃竟鐣屼笉娓呫€?""Fundus imaging image of central plasma choroidal retinopathy in the right eye. a In the FFA image", multiple hyperfluorescent spots are seen in the macula, and a flaky hyperfluorescent focus is seen at the vascular arch below, about 1 PD in size," with unclear borders.""",,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-10a.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙樼溂搴曢€犲奖鍍忋€俠涓篎FA鍥惧儚锛岄粍鏂戜腑蹇冨嚬澶勪竴楂樿崸鍏夌偣鎵╁ぇ澧炲己锛屽叾浠栭珮鑽у厜鐐归儴鍒嗛€€琛屻€備笅鏂硅绠″紦澶勯珮鑽у厜鐏跺讥婕€у寮猴紝琛ㄦ槑璇ュ鑹茬礌涓婄毊寮ユ极鎬ф笚婕忋€?Funduscopic image of central plasma choroidal retinopathy in the right eye. b is an FFA image with an enlarged and enhanced hyperfluorescent spot in the central macular recess and partial regression of other hyperfluorescent spots. Diffuse enhancement of the hyperfluorescent foci at the inferior vascular arch suggests diffuse leakage of the pigment epithelium there.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-12a.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙樼溂搴曢€犲奖鍍忋€俢涓篒CGA涓湡锛屽彲瑙佺梾鍙樺尯鍛堥珮鑽у厜銆?""Funduscopic image of central plasma choroidal retinopathy in the right eye. c is mid-ICGA"," with hyperfluorescence visible in the lesion area.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-12b.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙樼溂搴曢€犲奖鍍忋€俤涓篒CGA鏅氭湡锛屽彲瑙佺梾鍙樺尯鑽у厜鍑忛€€銆?""Funduscopic image of central plasma choroidal retinopathy in the right eye. d is advanced ICGA"," with hypofluorescence visible in the lesion area.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-14a.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夈€俠涓篎FA鏃╂湡鍍忥紝鍙榛勬枒榧讳笅鏈?涓珮鑽у厜鐐癸紙鐧界锛夈€?Central plasma choroidal retinopathy (with leaky spots) in the right eye. b An early FFA image showing 2 hyperfluorescent spots (white arrows) under the macular nose.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-14b.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夈€俢涓篎FA鏅氭湡锛屽彲瑙侀珮鑽у厜鐐规墿澶э紙鐧界锛夈€?Central plasma choroidal retinopathy (with leaky spots) in the right eye. c Advanced FFA with visible enlargement of the hyperfluorescent spots (white arrows).,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-18a.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛塈CGA鍥惧儚銆俛涓篒CGA鏃╂湡锛屽彲瑙丗FA涓婃笚婕忕偣鐩稿簲澶勬笎鏈夎崸鍏夋笚婕忥紝鍦ㄦ笚婕忕偣鍛ㄥ洿鏈夋洿骞挎硾鐨勯珮鑽у厜銆?""ICGA image of central plasma choroidal retinopathy (with leaky spots) in the right eye. a Early stage of ICGA", with gradual fluorescence leakage visible corresponding to the leaky spots on the FFA," and wider hyperfluorescence around the leaky spots.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-18b.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛塈CGA鍥惧儚銆俠涓篒CGA涓湡锛屽彲瑙丗FA涓婃笚婕忕偣鐩稿簲澶勬笎鏈夎崸鍏夋笚婕忥紝鍦ㄦ笚婕忕偣鍛ㄥ洿鏈夋洿骞挎硾鐨勯珮鑽у厜銆?""ICGA image of a central plasma choroidal retinopathy (with leaky spots) in the right eye. b is an intermediate stage of ICGA", which shows gradual fluorescence leakage corresponding to the leaky spots on the FFA," with more extensive hyperfluorescence around the leaky spots.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-18c.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛塈CGA鍥惧儚銆俢涓篒CGA鏅氭湡鍥惧儚锛岄珮鑽у厜鐏朵粛鍙锛屽叾鍛ㄩ珮鑽у厜閫€琛屻€?""ICGA image of a central plasma choroidal retinopathy (with leaky spots) in the right eye. c is an image of a late stage of ICGA"," with foci of hyperfluorescence still visible and peripheral hyperfluorescence regressing around them.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-18d.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡鐪煎簳鍥惧儚銆俠涓篎FA閫犲奖鏃╂湡锛屽彲瑙侀粍鏂戦蓟涓?涓珮鑽у厜鐐规棤娓楁紡锛堢櫧绠級銆?""Recovery fundus image of central plasma choroidal retinopathy (with leaky spots) in the right eye. b Early stage of FFA contrast"," with 2 hyperfluorescent spots under the macular nose visible without leakage (white arrows).""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-19b.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡鐪煎簳鍥惧儚銆俢涓篎FA閫犲奖鏅氭湡锛屽彲瑙侀粍鏂戦蓟涓?涓珮鑽у厜鐐规棤娓楁紡锛岄儴鍒嗛€€琛岋紙鐧界锛夈€?""Recovery fundus image of right eye with central plasma choroidal retinopathy (with leaky spots). c Late stage of FFA contrast"," showing 2 hyperfluorescent spots under the macular nose without leakage and partially regressed (white arrow).""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-19c.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡鐪煎簳鍥惧儚銆?Recovering fundus image of central plasma choroidal retinopathy (with leaky spots) in the right eye.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-20a.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡ICGA鍥惧儚銆俛涓篒CGA鏃╀腑鏈燂紝鍙FFA涓婇珮鑽у厜鐐圭浉搴斿鏈夎緝澶х墖鐨勯珮鑽у厜鐏躲€?""Recovered ICGA image of central plasma choroidal retinopathy (with leaky spots) in the right eye. a Early to mid-ICGA"," with a larger slice of hyperfluorescent foci corresponding to the hyperfluorescent spots on the FFA visible. b Early to mid-ICGA. c Early to mid-ICGA. d Early to mid-ICGA.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-20b.jpg,Macular diseases,"鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡ICGA鍥惧儚銆俠涓篒CGA鏃╀腑鏈燂紝鍙FFA涓婇珮鑽у厜鐐圭浉搴斿鏈夎緝澶х墖鐨勯珮鑽у厜鐏躲€?""Recovered ICGA image of central plasma choroidal retinopathy (with leaky spots) in the right eye. b Early to mid ICGA"," with a larger slice of hyperfluorescent foci visible corresponding to the hyperfluorescent spots on the FFA.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-20c.jpg,Macular diseases,鍙崇溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鏈夋笚婕忕偣锛夋仮澶嶆湡ICGA鍥惧儚銆俢涓篒CGA鏅氭湡鍥惧儚锛屽彲瑙侀珮鑽у厜閫€琛屻€?Recovered ICGA image of a central plasma choroidal retinopathy (with leaky spots) in the right eye. c is a late ICGA image with hyperfluorescent regression visible.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-21b.jpg,Macular diseases,"宸︾溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鎭㈠鏈燂級FFA鍍忋€俛涓洪€犲奖鏃╂湡锛岄粍鏂戜腑蹇冨嚬涓婃柟鍙缁嗗皬楂樿崸鍏夌偣銆?""FFA image of central plasma choroidal retinopathy (recovery phase) in the left eye. a Early in the contrast phase"," a tiny hyperfluorescent spot is visible above the macular central recess.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-21c.jpg,Macular diseases,"宸︾溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙橈紙鎭㈠鏈燂級FFA鍍忋€俠涓洪€犲奖鏅氭湡锛岄粍鏂戜腑蹇冨嚬涓婃柟鍙缁嗗皬楂樿崸鍏夌偣锛屾櫄鏈熺暐閫€琛岋紝鏃犳笚婕忋€?""FFA image of central plasma choroidal retinopathy (recovery phase) in the left eye. b A late contrast phase with tiny hyperfluorescent spots visible above the macular central pits", slightly regressed in the late phase," and no leakage.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure11-01-21d.jpg,Macular diseases,"宸︾溂涓績鎬ф祮娑叉€ц剦缁滆啘瑙嗙綉鑶滅梾鍙樹即绾ょ淮绱犳€ф笚鍑恒€俢涓篎FA鏃╂湡锛屽彲瑙?涓笚婕忕偣娓愭墿澶э紙鐧界锛夈€?""Central plasmacytoid choroidal retinopathy with fibrinous exudates in the left eye. c Early stage of FFA"," with 2 leaks seen enlarging (white arrows).""",,,,,,,,,,,,,,
